id,tokens,ner_tags,text,tokens_tags,ner_text,prompts
13636,"['The' 'armed' 'militants' 'were' 'shot' 'dead' 'in' 'Nahar' 'village'
 '90' 'km' '(' '56' 'miles' ')' 'south' 'of' 'Algiers' ',' 'Liberte'
 'newspaper' 'said' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'B-Organization', 'O', 'O', 'O']","The armed militants were shot dead in Nahar village 90 km ( 56 miles ) south of Algiers , Liberte newspaper said .","['The(O)', 'armed(O)', 'militants(O)', 'were(O)', 'shot(O)', 'dead(O)', 'in(O)', 'Nahar(B-Location)', 'village(O)', '90(O)', 'km(O)', '((O)', '56(O)', 'miles(O)', ')(O)', 'south(O)', 'of(O)', 'Algiers(B-Location)', ',(O)', 'Liberte(B-Organization)', 'newspaper(O)', 'said(O)', '.(O)']","The(O) armed(O) militants(O) were(O) shot(O) dead(O) in(O) Nahar(B-Location) village(O) 90(O) km(O) ((O) 56(O) miles(O) )(O) south(O) of(O) Algiers(B-Location) ,(O) Liberte(B-Organization) newspaper(O) said(O) .(O)","Input: The armed militants were shot dead in Nahar village 90 km ( 56 miles ) south of Algiers , Liberte newspaper said .
Output: The(O) armed(O) militants(O) were(O) shot(O) dead(O) in(O) Nahar(B-Location) village(O) 90(O) km(O) ((O) 56(O) miles(O) )(O) south(O) of(O) Algiers(B-Location) ,(O) Liberte(B-Organization) newspaper(O) said(O) .(O)"
8370,['BUCHAREST' '1996-08-27'],"['B-Location', 'O']",BUCHAREST 1996-08-27,"['BUCHAREST(B-Location)', '1996-08-27(O)']",BUCHAREST(B-Location) 1996-08-27(O),"Input: BUCHAREST 1996-08-27
Output: BUCHAREST(B-Location) 1996-08-27(O)"
12397,"['England-based' 'goalkeeper' 'Bruce' 'Grobbelaar' 'has' 'been'
 'appointed' 'temporary' 'head' 'coach' 'of' 'the' 'Zimbabwe' 'national'
 'soccer' 'team' 'for' 'two' 'international' 'matches' ',' 'the'
 'Zimbabwe' 'Football' 'Association' '(' 'ZIFA' ')' 'said' 'on' 'Thursday'
 '.']","['B-Miscellaneous', 'O', 'B-Person', 'I-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Organization', 'I-Organization', 'I-Organization', 'O', 'B-Organization', 'O', 'O', 'O', 'O', 'O']","England-based goalkeeper Bruce Grobbelaar has been appointed temporary head coach of the Zimbabwe national soccer team for two international matches , the Zimbabwe Football Association ( ZIFA ) said on Thursday .","['England-based(B-Miscellaneous)', 'goalkeeper(O)', 'Bruce(B-Person)', 'Grobbelaar(I-Person)', 'has(O)', 'been(O)', 'appointed(O)', 'temporary(O)', 'head(O)', 'coach(O)', 'of(O)', 'the(O)', 'Zimbabwe(B-Location)', 'national(O)', 'soccer(O)', 'team(O)', 'for(O)', 'two(O)', 'international(O)', 'matches(O)', ',(O)', 'the(O)', 'Zimbabwe(B-Organization)', 'Football(I-Organization)', 'Association(I-Organization)', '((O)', 'ZIFA(B-Organization)', ')(O)', 'said(O)', 'on(O)', 'Thursday(O)', '.(O)']","England-based(B-Miscellaneous) goalkeeper(O) Bruce(B-Person) Grobbelaar(I-Person) has(O) been(O) appointed(O) temporary(O) head(O) coach(O) of(O) the(O) Zimbabwe(B-Location) national(O) soccer(O) team(O) for(O) two(O) international(O) matches(O) ,(O) the(O) Zimbabwe(B-Organization) Football(I-Organization) Association(I-Organization) ((O) ZIFA(B-Organization) )(O) said(O) on(O) Thursday(O) .(O)","Input: England-based goalkeeper Bruce Grobbelaar has been appointed temporary head coach of the Zimbabwe national soccer team for two international matches , the Zimbabwe Football Association ( ZIFA ) said on Thursday .
Output: England-based(B-Miscellaneous) goalkeeper(O) Bruce(B-Person) Grobbelaar(I-Person) has(O) been(O) appointed(O) temporary(O) head(O) coach(O) of(O) the(O) Zimbabwe(B-Location) national(O) soccer(O) team(O) for(O) two(O) international(O) matches(O) ,(O) the(O) Zimbabwe(B-Organization) Football(I-Organization) Association(I-Organization) ((O) ZIFA(B-Organization) )(O) said(O) on(O) Thursday(O) .(O)"
13646,"['The' 'men' 'could' 'face' 'charges' 'carrying' 'up' 'to' 'six' 'to' '10'
 'years' 'in' 'prison' ',' 'he' 'said' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","The men could face charges carrying up to six to 10 years in prison , he said .","['The(O)', 'men(O)', 'could(O)', 'face(O)', 'charges(O)', 'carrying(O)', 'up(O)', 'to(O)', 'six(O)', 'to(O)', '10(O)', 'years(O)', 'in(O)', 'prison(O)', ',(O)', 'he(O)', 'said(O)', '.(O)']","The(O) men(O) could(O) face(O) charges(O) carrying(O) up(O) to(O) six(O) to(O) 10(O) years(O) in(O) prison(O) ,(O) he(O) said(O) .(O)","Input: The men could face charges carrying up to six to 10 years in prison , he said .
Output: The(O) men(O) could(O) face(O) charges(O) carrying(O) up(O) to(O) six(O) to(O) 10(O) years(O) in(O) prison(O) ,(O) he(O) said(O) .(O)"
5093,['Vojvodina' '1' 'Partizan' '1'],"['B-Organization', 'O', 'B-Organization', 'O']",Vojvodina 1 Partizan 1,"['Vojvodina(B-Organization)', '1(O)', 'Partizan(B-Organization)', '1(O)']",Vojvodina(B-Organization) 1(O) Partizan(B-Organization) 1(O),"Input: Vojvodina 1 Partizan 1
Output: Vojvodina(B-Organization) 1(O) Partizan(B-Organization) 1(O)"
657,['18-15' '15-6'],"['O', 'O']",18-15 15-6,"['18-15(O)', '15-6(O)']",18-15(O) 15-6(O),"Input: 18-15 15-6
Output: 18-15(O) 15-6(O)"
7798,['ISSUER' ':' 'Marion' 'County' 'Board' 'of' 'Education' 'ST' ':' 'WV'],"['O', 'O', 'B-Organization', 'I-Organization', 'I-Organization', 'I-Organization', 'I-Organization', 'O', 'O', 'O']",ISSUER : Marion County Board of Education ST : WV,"['ISSUER(O)', ':(O)', 'Marion(B-Organization)', 'County(I-Organization)', 'Board(I-Organization)', 'of(I-Organization)', 'Education(I-Organization)', 'ST(O)', ':(O)', 'WV(O)']",ISSUER(O) :(O) Marion(B-Organization) County(I-Organization) Board(I-Organization) of(I-Organization) Education(I-Organization) ST(O) :(O) WV(O),"Input: ISSUER : Marion County Board of Education ST : WV
Output: ISSUER(O) :(O) Marion(B-Organization) County(I-Organization) Board(I-Organization) of(I-Organization) Education(I-Organization) ST(O) :(O) WV(O)"
1629,"['When' 'in' '1979' 'she' 'was' 'told' 'she' 'had' 'won' 'the' 'Nobel'
 'Peace' 'Prize' ',' 'she' 'said' 'characteristically' ':' '""' 'I' 'am'
 'unworthy' '.' '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Miscellaneous', 'I-Miscellaneous', 'I-Miscellaneous', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","When in 1979 she was told she had won the Nobel Peace Prize , she said characteristically : "" I am unworthy . ""","['When(O)', 'in(O)', '1979(O)', 'she(O)', 'was(O)', 'told(O)', 'she(O)', 'had(O)', 'won(O)', 'the(O)', 'Nobel(B-Miscellaneous)', 'Peace(I-Miscellaneous)', 'Prize(I-Miscellaneous)', ',(O)', 'she(O)', 'said(O)', 'characteristically(O)', ':(O)', '""(O)', 'I(O)', 'am(O)', 'unworthy(O)', '.(O)', '""(O)']","When(O) in(O) 1979(O) she(O) was(O) told(O) she(O) had(O) won(O) the(O) Nobel(B-Miscellaneous) Peace(I-Miscellaneous) Prize(I-Miscellaneous) ,(O) she(O) said(O) characteristically(O) :(O) ""(O) I(O) am(O) unworthy(O) .(O) ""(O)","Input: When in 1979 she was told she had won the Nobel Peace Prize , she said characteristically : "" I am unworthy . ""
Output: When(O) in(O) 1979(O) she(O) was(O) told(O) she(O) had(O) won(O) the(O) Nobel(B-Miscellaneous) Peace(I-Miscellaneous) Prize(I-Miscellaneous) ,(O) she(O) said(O) characteristically(O) :(O) ""(O) I(O) am(O) unworthy(O) .(O) ""(O)"
12134,"['NATO' 'said' 'in' 'a' 'statement' 'received' 'on' 'Wednesday' 'that'
 'its' 'military' 'committee' 'would' 'visit' 'the' 'two' 'countries'
 'between' 'September' '8' 'and' '13' '.']","['B-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NATO said in a statement received on Wednesday that its military committee would visit the two countries between September 8 and 13 .,"['NATO(B-Organization)', 'said(O)', 'in(O)', 'a(O)', 'statement(O)', 'received(O)', 'on(O)', 'Wednesday(O)', 'that(O)', 'its(O)', 'military(O)', 'committee(O)', 'would(O)', 'visit(O)', 'the(O)', 'two(O)', 'countries(O)', 'between(O)', 'September(O)', '8(O)', 'and(O)', '13(O)', '.(O)']",NATO(B-Organization) said(O) in(O) a(O) statement(O) received(O) on(O) Wednesday(O) that(O) its(O) military(O) committee(O) would(O) visit(O) the(O) two(O) countries(O) between(O) September(O) 8(O) and(O) 13(O) .(O),"Input: NATO said in a statement received on Wednesday that its military committee would visit the two countries between September 8 and 13 .
Output: NATO(B-Organization) said(O) in(O) a(O) statement(O) received(O) on(O) Wednesday(O) that(O) its(O) military(O) committee(O) would(O) visit(O) the(O) two(O) countries(O) between(O) September(O) 8(O) and(O) 13(O) .(O)"
9732,['Emnid' 'June' '30' '39.0' '33.0' '6.0' '12.0' '5.0'],"['B-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Emnid June 30 39.0 33.0 6.0 12.0 5.0,"['Emnid(B-Organization)', 'June(O)', '30(O)', '39.0(O)', '33.0(O)', '6.0(O)', '12.0(O)', '5.0(O)']",Emnid(B-Organization) June(O) 30(O) 39.0(O) 33.0(O) 6.0(O) 12.0(O) 5.0(O),"Input: Emnid June 30 39.0 33.0 6.0 12.0 5.0
Output: Emnid(B-Organization) June(O) 30(O) 39.0(O) 33.0(O) 6.0(O) 12.0(O) 5.0(O)"
11262,"['Under' 'the' 'revised' 'version' 'state' 'spending' 'is' 'expected' 'to'
 'rise' 'by' 'some' '566' 'billion' 'lei' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Under the revised version state spending is expected to rise by some 566 billion lei .,"['Under(O)', 'the(O)', 'revised(O)', 'version(O)', 'state(O)', 'spending(O)', 'is(O)', 'expected(O)', 'to(O)', 'rise(O)', 'by(O)', 'some(O)', '566(O)', 'billion(O)', 'lei(O)', '.(O)']",Under(O) the(O) revised(O) version(O) state(O) spending(O) is(O) expected(O) to(O) rise(O) by(O) some(O) 566(O) billion(O) lei(O) .(O),"Input: Under the revised version state spending is expected to rise by some 566 billion lei .
Output: Under(O) the(O) revised(O) version(O) state(O) spending(O) is(O) expected(O) to(O) rise(O) by(O) some(O) 566(O) billion(O) lei(O) .(O)"
152,['JERUSALEM' '1996-08-22'],"['B-Location', 'O']",JERUSALEM 1996-08-22,"['JERUSALEM(B-Location)', '1996-08-22(O)']",JERUSALEM(B-Location) 1996-08-22(O),"Input: JERUSALEM 1996-08-22
Output: JERUSALEM(B-Location) 1996-08-22(O)"
13252,"['The' 'government' 'says' 'more' 'than' '50,000' 'people' 'have' 'died'
 'in' 'the' 'ethnic' 'war' ',' 'now' 'in' 'its' '14th' 'year' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","The government says more than 50,000 people have died in the ethnic war , now in its 14th year .","['The(O)', 'government(O)', 'says(O)', 'more(O)', 'than(O)', '50,000(O)', 'people(O)', 'have(O)', 'died(O)', 'in(O)', 'the(O)', 'ethnic(O)', 'war(O)', ',(O)', 'now(O)', 'in(O)', 'its(O)', '14th(O)', 'year(O)', '.(O)']","The(O) government(O) says(O) more(O) than(O) 50,000(O) people(O) have(O) died(O) in(O) the(O) ethnic(O) war(O) ,(O) now(O) in(O) its(O) 14th(O) year(O) .(O)","Input: The government says more than 50,000 people have died in the ethnic war , now in its 14th year .
Output: The(O) government(O) says(O) more(O) than(O) 50,000(O) people(O) have(O) died(O) in(O) the(O) ethnic(O) war(O) ,(O) now(O) in(O) its(O) 14th(O) year(O) .(O)"
8222,['Gillingham' '3' '1' '1' '1' '4' '5' '4'],"['B-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Gillingham 3 1 1 1 4 5 4,"['Gillingham(B-Organization)', '3(O)', '1(O)', '1(O)', '1(O)', '4(O)', '5(O)', '4(O)']",Gillingham(B-Organization) 3(O) 1(O) 1(O) 1(O) 4(O) 5(O) 4(O),"Input: Gillingham 3 1 1 1 4 5 4
Output: Gillingham(B-Organization) 3(O) 1(O) 1(O) 1(O) 4(O) 5(O) 4(O)"
1493,['FRANKFURT' '1996-08-22'],"['B-Location', 'O']",FRANKFURT 1996-08-22,"['FRANKFURT(B-Location)', '1996-08-22(O)']",FRANKFURT(B-Location) 1996-08-22(O),"Input: FRANKFURT 1996-08-22
Output: FRANKFURT(B-Location) 1996-08-22(O)"
12972,"['Banharn' ',' 'who' 'leads' 'a' 'six-party' ',' '13-month-old'
 'coalition' 'government' ',' 'faces' 'a' 'no-confidence' 'debate' 'in'
 'parliament' 'next' 'month' '.']","['B-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Banharn , who leads a six-party , 13-month-old coalition government , faces a no-confidence debate in parliament next month .","['Banharn(B-Person)', ',(O)', 'who(O)', 'leads(O)', 'a(O)', 'six-party(O)', ',(O)', '13-month-old(O)', 'coalition(O)', 'government(O)', ',(O)', 'faces(O)', 'a(O)', 'no-confidence(O)', 'debate(O)', 'in(O)', 'parliament(O)', 'next(O)', 'month(O)', '.(O)']","Banharn(B-Person) ,(O) who(O) leads(O) a(O) six-party(O) ,(O) 13-month-old(O) coalition(O) government(O) ,(O) faces(O) a(O) no-confidence(O) debate(O) in(O) parliament(O) next(O) month(O) .(O)","Input: Banharn , who leads a six-party , 13-month-old coalition government , faces a no-confidence debate in parliament next month .
Output: Banharn(B-Person) ,(O) who(O) leads(O) a(O) six-party(O) ,(O) 13-month-old(O) coalition(O) government(O) ,(O) faces(O) a(O) no-confidence(O) debate(O) in(O) parliament(O) next(O) month(O) .(O)"
13959,"['Olympic' 'champion' 'Nathalie' 'Lancien' 'of' 'France' 'also' 'missed'
 'the' 'winning' 'attack' 'and' 'finished' 'a' 'disappointing' '10th' '.']","['B-Miscellaneous', 'O', 'B-Person', 'I-Person', 'O', 'B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Olympic champion Nathalie Lancien of France also missed the winning attack and finished a disappointing 10th .,"['Olympic(B-Miscellaneous)', 'champion(O)', 'Nathalie(B-Person)', 'Lancien(I-Person)', 'of(O)', 'France(B-Location)', 'also(O)', 'missed(O)', 'the(O)', 'winning(O)', 'attack(O)', 'and(O)', 'finished(O)', 'a(O)', 'disappointing(O)', '10th(O)', '.(O)']",Olympic(B-Miscellaneous) champion(O) Nathalie(B-Person) Lancien(I-Person) of(O) France(B-Location) also(O) missed(O) the(O) winning(O) attack(O) and(O) finished(O) a(O) disappointing(O) 10th(O) .(O),"Input: Olympic champion Nathalie Lancien of France also missed the winning attack and finished a disappointing 10th .
Output: Olympic(B-Miscellaneous) champion(O) Nathalie(B-Person) Lancien(I-Person) of(O) France(B-Location) also(O) missed(O) the(O) winning(O) attack(O) and(O) finished(O) a(O) disappointing(O) 10th(O) .(O)"
12651,['Willem' 'II' 'Tilburg' '1' 'RKC' 'Waalwijk' '3'],"['B-Organization', 'I-Organization', 'I-Organization', 'O', 'B-Organization', 'I-Organization', 'O']",Willem II Tilburg 1 RKC Waalwijk 3,"['Willem(B-Organization)', 'II(I-Organization)', 'Tilburg(I-Organization)', '1(O)', 'RKC(B-Organization)', 'Waalwijk(I-Organization)', '3(O)']",Willem(B-Organization) II(I-Organization) Tilburg(I-Organization) 1(O) RKC(B-Organization) Waalwijk(I-Organization) 3(O),"Input: Willem II Tilburg 1 RKC Waalwijk 3
Output: Willem(B-Organization) II(I-Organization) Tilburg(I-Organization) 1(O) RKC(B-Organization) Waalwijk(I-Organization) 3(O)"
2575,"['South' 'African' 'company' 'results' 'expected' 'next' 'week' 'include'
 'the']","['B-Miscellaneous', 'I-Miscellaneous', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",South African company results expected next week include the,"['South(B-Miscellaneous)', 'African(I-Miscellaneous)', 'company(O)', 'results(O)', 'expected(O)', 'next(O)', 'week(O)', 'include(O)', 'the(O)']",South(B-Miscellaneous) African(I-Miscellaneous) company(O) results(O) expected(O) next(O) week(O) include(O) the(O),"Input: South African company results expected next week include the
Output: South(B-Miscellaneous) African(I-Miscellaneous) company(O) results(O) expected(O) next(O) week(O) include(O) the(O)"
9610,['VNU' 'details' 'first-half' 'operating' 'profits' '.'],"['B-Organization', 'O', 'O', 'O', 'O', 'O']",VNU details first-half operating profits .,"['VNU(B-Organization)', 'details(O)', 'first-half(O)', 'operating(O)', 'profits(O)', '.(O)']",VNU(B-Organization) details(O) first-half(O) operating(O) profits(O) .(O),"Input: VNU details first-half operating profits .
Output: VNU(B-Organization) details(O) first-half(O) operating(O) profits(O) .(O)"
11591,"['The' 'loan' 'is' 'at' 'LIBOR' 'plus' 'one' 'percent' ',' 'it' 'said' '.']","['O', 'O', 'O', 'O', 'B-Miscellaneous', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","The loan is at LIBOR plus one percent , it said .","['The(O)', 'loan(O)', 'is(O)', 'at(O)', 'LIBOR(B-Miscellaneous)', 'plus(O)', 'one(O)', 'percent(O)', ',(O)', 'it(O)', 'said(O)', '.(O)']","The(O) loan(O) is(O) at(O) LIBOR(B-Miscellaneous) plus(O) one(O) percent(O) ,(O) it(O) said(O) .(O)","Input: The loan is at LIBOR plus one percent , it said .
Output: The(O) loan(O) is(O) at(O) LIBOR(B-Miscellaneous) plus(O) one(O) percent(O) ,(O) it(O) said(O) .(O)"
8655,['PARIS' '1996-08-27'],"['B-Location', 'O']",PARIS 1996-08-27,"['PARIS(B-Location)', '1996-08-27(O)']",PARIS(B-Location) 1996-08-27(O),"Input: PARIS 1996-08-27
Output: PARIS(B-Location) 1996-08-27(O)"
5981,"['Police' 'said' 'the' 'killings' 'occurred' 'on' 'Saturday' 'morning'
 'in' 'the' 'municipality' 'of' 'Anza' 'but' 'news' 'of' 'the' 'massacre'
 'only' 'reached' 'the' 'provincial' 'capital' 'of' 'Medellin' 'early'
 'on' 'Sunday' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'O', 'O']",Police said the killings occurred on Saturday morning in the municipality of Anza but news of the massacre only reached the provincial capital of Medellin early on Sunday .,"['Police(O)', 'said(O)', 'the(O)', 'killings(O)', 'occurred(O)', 'on(O)', 'Saturday(O)', 'morning(O)', 'in(O)', 'the(O)', 'municipality(O)', 'of(O)', 'Anza(B-Location)', 'but(O)', 'news(O)', 'of(O)', 'the(O)', 'massacre(O)', 'only(O)', 'reached(O)', 'the(O)', 'provincial(O)', 'capital(O)', 'of(O)', 'Medellin(B-Location)', 'early(O)', 'on(O)', 'Sunday(O)', '.(O)']",Police(O) said(O) the(O) killings(O) occurred(O) on(O) Saturday(O) morning(O) in(O) the(O) municipality(O) of(O) Anza(B-Location) but(O) news(O) of(O) the(O) massacre(O) only(O) reached(O) the(O) provincial(O) capital(O) of(O) Medellin(B-Location) early(O) on(O) Sunday(O) .(O),"Input: Police said the killings occurred on Saturday morning in the municipality of Anza but news of the massacre only reached the provincial capital of Medellin early on Sunday .
Output: Police(O) said(O) the(O) killings(O) occurred(O) on(O) Saturday(O) morning(O) in(O) the(O) municipality(O) of(O) Anza(B-Location) but(O) news(O) of(O) the(O) massacre(O) only(O) reached(O) the(O) provincial(O) capital(O) of(O) Medellin(B-Location) early(O) on(O) Sunday(O) .(O)"
227,"['Outlook' 'for' 'a' 'bullish' 'cattle-on-feed' 'report' 'is' 'also'
 'expected' 'to' 'lend' 'support' 'and' 'prompt' 'some' 'bull' 'spreading'
 ',' 'analysts' 'said' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Outlook for a bullish cattle-on-feed report is also expected to lend support and prompt some bull spreading , analysts said .","['Outlook(O)', 'for(O)', 'a(O)', 'bullish(O)', 'cattle-on-feed(O)', 'report(O)', 'is(O)', 'also(O)', 'expected(O)', 'to(O)', 'lend(O)', 'support(O)', 'and(O)', 'prompt(O)', 'some(O)', 'bull(O)', 'spreading(O)', ',(O)', 'analysts(O)', 'said(O)', '.(O)']","Outlook(O) for(O) a(O) bullish(O) cattle-on-feed(O) report(O) is(O) also(O) expected(O) to(O) lend(O) support(O) and(O) prompt(O) some(O) bull(O) spreading(O) ,(O) analysts(O) said(O) .(O)","Input: Outlook for a bullish cattle-on-feed report is also expected to lend support and prompt some bull spreading , analysts said .
Output: Outlook(O) for(O) a(O) bullish(O) cattle-on-feed(O) report(O) is(O) also(O) expected(O) to(O) lend(O) support(O) and(O) prompt(O) some(O) bull(O) spreading(O) ,(O) analysts(O) said(O) .(O)"
8090,['The' 'government' 'has' 'slashed' 'its' 'road-building' 'spending' '.'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",The government has slashed its road-building spending .,"['The(O)', 'government(O)', 'has(O)', 'slashed(O)', 'its(O)', 'road-building(O)', 'spending(O)', '.(O)']",The(O) government(O) has(O) slashed(O) its(O) road-building(O) spending(O) .(O),"Input: The government has slashed its road-building spending .
Output: The(O) government(O) has(O) slashed(O) its(O) road-building(O) spending(O) .(O)"
12378,"['Leeds' '(' 'Headingley' ')' ':' 'Yorkshire' '290' '(' 'C.' 'White' '76'
 ',' 'M.' 'Moxon' '59' ',' 'R.' 'Blakey' '57' ')' ',' 'Essex' '79-2' '.']","['B-Organization', 'O', 'B-Location', 'O', 'O', 'B-Organization', 'O', 'O', 'B-Person', 'I-Person', 'O', 'O', 'B-Person', 'I-Person', 'O', 'O', 'B-Person', 'I-Person', 'O', 'O', 'O', 'B-Organization', 'O', 'O']","Leeds ( Headingley ) : Yorkshire 290 ( C. White 76 , M. Moxon 59 , R. Blakey 57 ) , Essex 79-2 .","['Leeds(B-Organization)', '((O)', 'Headingley(B-Location)', ')(O)', ':(O)', 'Yorkshire(B-Organization)', '290(O)', '((O)', 'C.(B-Person)', 'White(I-Person)', '76(O)', ',(O)', 'M.(B-Person)', 'Moxon(I-Person)', '59(O)', ',(O)', 'R.(B-Person)', 'Blakey(I-Person)', '57(O)', ')(O)', ',(O)', 'Essex(B-Organization)', '79-2(O)', '.(O)']","Leeds(B-Organization) ((O) Headingley(B-Location) )(O) :(O) Yorkshire(B-Organization) 290(O) ((O) C.(B-Person) White(I-Person) 76(O) ,(O) M.(B-Person) Moxon(I-Person) 59(O) ,(O) R.(B-Person) Blakey(I-Person) 57(O) )(O) ,(O) Essex(B-Organization) 79-2(O) .(O)","Input: Leeds ( Headingley ) : Yorkshire 290 ( C. White 76 , M. Moxon 59 , R. Blakey 57 ) , Essex 79-2 .
Output: Leeds(B-Organization) ((O) Headingley(B-Location) )(O) :(O) Yorkshire(B-Organization) 290(O) ((O) C.(B-Person) White(I-Person) 76(O) ,(O) M.(B-Person) Moxon(I-Person) 59(O) ,(O) R.(B-Person) Blakey(I-Person) 57(O) )(O) ,(O) Essex(B-Organization) 79-2(O) .(O)"
