id,tokens,ner_tags,text,tokens_tags,ner_text,prompts
8616,"['Chang' ',' 'seeded' 'second' 'behind' 'defending' 'champion' 'Pete'
 'Sampras' ',' 'took' 'two' 'hours' '40' 'minutes' 'to' 'defeat'
 '186th-ranked' 'Jaime' 'Oncins' 'of' 'Brazil' '3-6' '6-1' '6-0' '7-6' ','
 '8-6' 'in' 'the' 'tiebreaker' '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Chang , seeded second behind defending champion Pete Sampras , took two hours 40 minutes to defeat 186th-ranked Jaime Oncins of Brazil 3-6 6-1 6-0 7-6 , 8-6 in the tiebreaker .","['Chang(B-PER)', ',(O)', 'seeded(O)', 'second(O)', 'behind(O)', 'defending(O)', 'champion(O)', 'Pete(B-PER)', 'Sampras(I-PER)', ',(O)', 'took(O)', 'two(O)', 'hours(O)', '40(O)', 'minutes(O)', 'to(O)', 'defeat(O)', '186th-ranked(O)', 'Jaime(B-PER)', 'Oncins(I-PER)', 'of(O)', 'Brazil(B-LOC)', '3-6(O)', '6-1(O)', '6-0(O)', '7-6(O)', ',(O)', '8-6(O)', 'in(O)', 'the(O)', 'tiebreaker(O)', '.(O)']","Chang(B-PER) ,(O) seeded(O) second(O) behind(O) defending(O) champion(O) Pete(B-PER) Sampras(I-PER) ,(O) took(O) two(O) hours(O) 40(O) minutes(O) to(O) defeat(O) 186th-ranked(O) Jaime(B-PER) Oncins(I-PER) of(O) Brazil(B-LOC) 3-6(O) 6-1(O) 6-0(O) 7-6(O) ,(O) 8-6(O) in(O) the(O) tiebreaker(O) .(O)","Input: Chang , seeded second behind defending champion Pete Sampras , took two hours 40 minutes to defeat 186th-ranked Jaime Oncins of Brazil 3-6 6-1 6-0 7-6 , 8-6 in the tiebreaker .
Output: Chang(B-PER) ,(O) seeded(O) second(O) behind(O) defending(O) champion(O) Pete(B-PER) Sampras(I-PER) ,(O) took(O) two(O) hours(O) 40(O) minutes(O) to(O) defeat(O) 186th-ranked(O) Jaime(B-PER) Oncins(I-PER) of(O) Brazil(B-LOC) 3-6(O) 6-1(O) 6-0(O) 7-6(O) ,(O) 8-6(O) in(O) the(O) tiebreaker(O) .(O)"
8903,"['Asked' 'whether' 'this' 'meant' 'the' 'commander' 'was' 'out' 'of'
 'control' ',' 'Garang' 'said' 'the' 'rebel' 'movement' 'was' 'working'
 'on' 'the' 'problem' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Asked whether this meant the commander was out of control , Garang said the rebel movement was working on the problem .","['Asked(O)', 'whether(O)', 'this(O)', 'meant(O)', 'the(O)', 'commander(O)', 'was(O)', 'out(O)', 'of(O)', 'control(O)', ',(O)', 'Garang(B-PER)', 'said(O)', 'the(O)', 'rebel(O)', 'movement(O)', 'was(O)', 'working(O)', 'on(O)', 'the(O)', 'problem(O)', '.(O)']","Asked(O) whether(O) this(O) meant(O) the(O) commander(O) was(O) out(O) of(O) control(O) ,(O) Garang(B-PER) said(O) the(O) rebel(O) movement(O) was(O) working(O) on(O) the(O) problem(O) .(O)","Input: Asked whether this meant the commander was out of control , Garang said the rebel movement was working on the problem .
Output: Asked(O) whether(O) this(O) meant(O) the(O) commander(O) was(O) out(O) of(O) control(O) ,(O) Garang(B-PER) said(O) the(O) rebel(O) movement(O) was(O) working(O) on(O) the(O) problem(O) .(O)"
7631,"['His' 'father' 'cut' 'him' 'down' 'and' 'tried' 'to' 'revive' 'him' 'but'
 'paramedics' 'pronounced' 'him' 'dead' 'when' 'they' 'arrived' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",His father cut him down and tried to revive him but paramedics pronounced him dead when they arrived .,"['His(O)', 'father(O)', 'cut(O)', 'him(O)', 'down(O)', 'and(O)', 'tried(O)', 'to(O)', 'revive(O)', 'him(O)', 'but(O)', 'paramedics(O)', 'pronounced(O)', 'him(O)', 'dead(O)', 'when(O)', 'they(O)', 'arrived(O)', '.(O)']",His(O) father(O) cut(O) him(O) down(O) and(O) tried(O) to(O) revive(O) him(O) but(O) paramedics(O) pronounced(O) him(O) dead(O) when(O) they(O) arrived(O) .(O),"Input: His father cut him down and tried to revive him but paramedics pronounced him dead when they arrived .
Output: His(O) father(O) cut(O) him(O) down(O) and(O) tried(O) to(O) revive(O) him(O) but(O) paramedics(O) pronounced(O) him(O) dead(O) when(O) they(O) arrived(O) .(O)"
4114,['FC' 'Linz' '6' '0' '2' '4' '1' '9' '2'],"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",FC Linz 6 0 2 4 1 9 2,"['FC(B-ORG)', 'Linz(I-ORG)', '6(O)', '0(O)', '2(O)', '4(O)', '1(O)', '9(O)', '2(O)']",FC(B-ORG) Linz(I-ORG) 6(O) 0(O) 2(O) 4(O) 1(O) 9(O) 2(O),"Input: FC Linz 6 0 2 4 1 9 2
Output: FC(B-ORG) Linz(I-ORG) 6(O) 0(O) 2(O) 4(O) 1(O) 9(O) 2(O)"
3575,"['At' 'Weston-super-Mare' ':' 'Match' 'abandoned' 'as' 'a' 'draw' '-'
 'rain' '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",At Weston-super-Mare : Match abandoned as a draw - rain .,"['At(O)', 'Weston-super-Mare(B-LOC)', ':(O)', 'Match(O)', 'abandoned(O)', 'as(O)', 'a(O)', 'draw(O)', '-(O)', 'rain(O)', '.(O)']",At(O) Weston-super-Mare(B-LOC) :(O) Match(O) abandoned(O) as(O) a(O) draw(O) -(O) rain(O) .(O),"Input: At Weston-super-Mare : Match abandoned as a draw - rain .
Output: At(O) Weston-super-Mare(B-LOC) :(O) Match(O) abandoned(O) as(O) a(O) draw(O) -(O) rain(O) .(O)"
13970,"['Women' ""'s"" 'world' 'points' 'race' 'championship' '(' '24-km' ')' ':']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Women 's world points race championship ( 24-km ) :,"['Women(O)', ""'s(O)"", 'world(O)', 'points(O)', 'race(O)', 'championship(O)', '((O)', '24-km(O)', ')(O)', ':(O)']",Women(O) 's(O) world(O) points(O) race(O) championship(O) ((O) 24-km(O) )(O) :(O),"Input: Women 's world points race championship ( 24-km ) :
Output: Women(O) 's(O) world(O) points(O) race(O) championship(O) ((O) 24-km(O) )(O) :(O)"
6461,"['Pakistan' 'beat' 'England' 'by' 'nine' 'wickets' 'on' 'the' 'fifth'
 'day' 'of' 'the' 'third' 'and' 'final' 'test' 'at' 'The' 'Oval' 'on'
 'Monday' 'to' 'win' 'the' 'series' '2-0' '.']","['B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Pakistan beat England by nine wickets on the fifth day of the third and final test at The Oval on Monday to win the series 2-0 .,"['Pakistan(B-LOC)', 'beat(O)', 'England(B-LOC)', 'by(O)', 'nine(O)', 'wickets(O)', 'on(O)', 'the(O)', 'fifth(O)', 'day(O)', 'of(O)', 'the(O)', 'third(O)', 'and(O)', 'final(O)', 'test(O)', 'at(O)', 'The(B-LOC)', 'Oval(I-LOC)', 'on(O)', 'Monday(O)', 'to(O)', 'win(O)', 'the(O)', 'series(O)', '2-0(O)', '.(O)']",Pakistan(B-LOC) beat(O) England(B-LOC) by(O) nine(O) wickets(O) on(O) the(O) fifth(O) day(O) of(O) the(O) third(O) and(O) final(O) test(O) at(O) The(B-LOC) Oval(I-LOC) on(O) Monday(O) to(O) win(O) the(O) series(O) 2-0(O) .(O),"Input: Pakistan beat England by nine wickets on the fifth day of the third and final test at The Oval on Monday to win the series 2-0 .
Output: Pakistan(B-LOC) beat(O) England(B-LOC) by(O) nine(O) wickets(O) on(O) the(O) fifth(O) day(O) of(O) the(O) third(O) and(O) final(O) test(O) at(O) The(B-LOC) Oval(I-LOC) on(O) Monday(O) to(O) win(O) the(O) series(O) 2-0(O) .(O)"
3881,['BASEBALL' '-' 'MAJOR' 'LEAGUE' 'RESULTS' 'FRIDAY' '.'],"['O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O']",BASEBALL - MAJOR LEAGUE RESULTS FRIDAY .,"['BASEBALL(O)', '-(O)', 'MAJOR(B-MISC)', 'LEAGUE(I-MISC)', 'RESULTS(O)', 'FRIDAY(O)', '.(O)']",BASEBALL(O) -(O) MAJOR(B-MISC) LEAGUE(I-MISC) RESULTS(O) FRIDAY(O) .(O),"Input: BASEBALL - MAJOR LEAGUE RESULTS FRIDAY .
Output: BASEBALL(O) -(O) MAJOR(B-MISC) LEAGUE(I-MISC) RESULTS(O) FRIDAY(O) .(O)"
9613,['H1' '1996' 'H1' '1995'],"['O', 'O', 'O', 'O']",H1 1996 H1 1995,"['H1(O)', '1996(O)', 'H1(O)', '1995(O)']",H1(O) 1996(O) H1(O) 1995(O),"Input: H1 1996 H1 1995
Output: H1(O) 1996(O) H1(O) 1995(O)"
2,['BRUSSELS' '1996-08-22'],"['B-LOC', 'O']",BRUSSELS 1996-08-22,"['BRUSSELS(B-LOC)', '1996-08-22(O)']",BRUSSELS(B-LOC) 1996-08-22(O),"Input: BRUSSELS 1996-08-22
Output: BRUSSELS(B-LOC) 1996-08-22(O)"
13961,"['MANCHESTER' ',' 'England' '1996-08-30']","['B-LOC', 'O', 'B-LOC', 'O']","MANCHESTER , England 1996-08-30","['MANCHESTER(B-LOC)', ',(O)', 'England(B-LOC)', '1996-08-30(O)']","MANCHESTER(B-LOC) ,(O) England(B-LOC) 1996-08-30(O)","Input: MANCHESTER , England 1996-08-30
Output: MANCHESTER(B-LOC) ,(O) England(B-LOC) 1996-08-30(O)"
13169,['Dealers' 'noted' 'a' 'seasonal' 'pickup' 'in' 'meal' 'demand' '.'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Dealers noted a seasonal pickup in meal demand .,"['Dealers(O)', 'noted(O)', 'a(O)', 'seasonal(O)', 'pickup(O)', 'in(O)', 'meal(O)', 'demand(O)', '.(O)']",Dealers(O) noted(O) a(O) seasonal(O) pickup(O) in(O) meal(O) demand(O) .(O),"Input: Dealers noted a seasonal pickup in meal demand .
Output: Dealers(O) noted(O) a(O) seasonal(O) pickup(O) in(O) meal(O) demand(O) .(O)"
1801,"['Sydney' 'Australian' 'All-Ordinaries' 'index' '--' '2,340.6' '(' 'Feb'
 '3/94' ')']","['B-LOC', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Sydney Australian All-Ordinaries index -- 2,340.6 ( Feb 3/94 )","['Sydney(B-LOC)', 'Australian(B-MISC)', 'All-Ordinaries(I-MISC)', 'index(O)', '--(O)', '2,340.6(O)', '((O)', 'Feb(O)', '3/94(O)', ')(O)']","Sydney(B-LOC) Australian(B-MISC) All-Ordinaries(I-MISC) index(O) --(O) 2,340.6(O) ((O) Feb(O) 3/94(O) )(O)","Input: Sydney Australian All-Ordinaries index -- 2,340.6 ( Feb 3/94 )
Output: Sydney(B-LOC) Australian(B-MISC) All-Ordinaries(I-MISC) index(O) --(O) 2,340.6(O) ((O) Feb(O) 3/94(O) )(O)"
4855,['Fastest' 'lap' ':' 'Aoki' '147.786' 'kph'],"['O', 'O', 'O', 'B-PER', 'O', 'O']",Fastest lap : Aoki 147.786 kph,"['Fastest(O)', 'lap(O)', ':(O)', 'Aoki(B-PER)', '147.786(O)', 'kph(O)']",Fastest(O) lap(O) :(O) Aoki(B-PER) 147.786(O) kph(O),"Input: Fastest lap : Aoki 147.786 kph
Output: Fastest(O) lap(O) :(O) Aoki(B-PER) 147.786(O) kph(O)"
5165,['Odra' 'Wodzislaw' '7' '3' '1' '3' '13' '10' '10'],"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Odra Wodzislaw 7 3 1 3 13 10 10,"['Odra(B-ORG)', 'Wodzislaw(I-ORG)', '7(O)', '3(O)', '1(O)', '3(O)', '13(O)', '10(O)', '10(O)']",Odra(B-ORG) Wodzislaw(I-ORG) 7(O) 3(O) 1(O) 3(O) 13(O) 10(O) 10(O),"Input: Odra Wodzislaw 7 3 1 3 13 10 10
Output: Odra(B-ORG) Wodzislaw(I-ORG) 7(O) 3(O) 1(O) 3(O) 13(O) 10(O) 10(O)"
5176,['LKS' 'Lodz' '7' '0' '2' '5' '4' '13' '2'],"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",LKS Lodz 7 0 2 5 4 13 2,"['LKS(B-ORG)', 'Lodz(I-ORG)', '7(O)', '0(O)', '2(O)', '5(O)', '4(O)', '13(O)', '2(O)']",LKS(B-ORG) Lodz(I-ORG) 7(O) 0(O) 2(O) 5(O) 4(O) 13(O) 2(O),"Input: LKS Lodz 7 0 2 5 4 13 2
Output: LKS(B-ORG) Lodz(I-ORG) 7(O) 0(O) 2(O) 5(O) 4(O) 13(O) 2(O)"
97,"['Itamar' 'Rabinovich' ',' 'who' 'as' 'Israel' ""'s"" 'ambassador' 'to'
 'Washington' 'conducted' 'unfruitful' 'negotiations' 'with' 'Syria' ','
 'told' 'Israel' 'Radio' 'it' 'looked' 'like' 'Damascus' 'wanted' 'to'
 'talk' 'rather' 'than' 'fight' '.']","['B-PER', 'I-PER', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Itamar Rabinovich , who as Israel 's ambassador to Washington conducted unfruitful negotiations with Syria , told Israel Radio it looked like Damascus wanted to talk rather than fight .","['Itamar(B-PER)', 'Rabinovich(I-PER)', ',(O)', 'who(O)', 'as(O)', 'Israel(B-LOC)', ""'s(O)"", 'ambassador(O)', 'to(O)', 'Washington(B-LOC)', 'conducted(O)', 'unfruitful(O)', 'negotiations(O)', 'with(O)', 'Syria(B-LOC)', ',(O)', 'told(O)', 'Israel(B-ORG)', 'Radio(I-ORG)', 'it(O)', 'looked(O)', 'like(O)', 'Damascus(B-LOC)', 'wanted(O)', 'to(O)', 'talk(O)', 'rather(O)', 'than(O)', 'fight(O)', '.(O)']","Itamar(B-PER) Rabinovich(I-PER) ,(O) who(O) as(O) Israel(B-LOC) 's(O) ambassador(O) to(O) Washington(B-LOC) conducted(O) unfruitful(O) negotiations(O) with(O) Syria(B-LOC) ,(O) told(O) Israel(B-ORG) Radio(I-ORG) it(O) looked(O) like(O) Damascus(B-LOC) wanted(O) to(O) talk(O) rather(O) than(O) fight(O) .(O)","Input: Itamar Rabinovich , who as Israel 's ambassador to Washington conducted unfruitful negotiations with Syria , told Israel Radio it looked like Damascus wanted to talk rather than fight .
Output: Itamar(B-PER) Rabinovich(I-PER) ,(O) who(O) as(O) Israel(B-LOC) 's(O) ambassador(O) to(O) Washington(B-LOC) conducted(O) unfruitful(O) negotiations(O) with(O) Syria(B-LOC) ,(O) told(O) Israel(B-ORG) Radio(I-ORG) it(O) looked(O) like(O) Damascus(B-LOC) wanted(O) to(O) talk(O) rather(O) than(O) fight(O) .(O)"
7116,['OAKLAND' 'AT' 'BALTIMORE'],"['B-ORG', 'O', 'B-LOC']",OAKLAND AT BALTIMORE,"['OAKLAND(B-ORG)', 'AT(O)', 'BALTIMORE(B-LOC)']",OAKLAND(B-ORG) AT(O) BALTIMORE(B-LOC),"Input: OAKLAND AT BALTIMORE
Output: OAKLAND(B-ORG) AT(O) BALTIMORE(B-LOC)"
9826,"['India' 'blocked' 'the' 'Comprehensive' 'Test' 'Ban' 'Treaty' '(' 'CTBT'
 ')' 'at' 'the' 'Conference' 'on' 'Disarmament' 'in' 'Geneva' ',' 'saying'
 'the' 'pact' 'did' 'not' 'contain' 'a' 'clause' 'committing' 'the' 'five'
 'declared' 'nuclear' 'powers' 'to' 'a' 'timetable' 'for' 'nuclear'
 'disarmament' '.']","['B-LOC', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'B-MISC', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","India blocked the Comprehensive Test Ban Treaty ( CTBT ) at the Conference on Disarmament in Geneva , saying the pact did not contain a clause committing the five declared nuclear powers to a timetable for nuclear disarmament .","['India(B-LOC)', 'blocked(O)', 'the(O)', 'Comprehensive(B-MISC)', 'Test(I-MISC)', 'Ban(I-MISC)', 'Treaty(I-MISC)', '((O)', 'CTBT(B-MISC)', ')(O)', 'at(O)', 'the(O)', 'Conference(B-MISC)', 'on(I-MISC)', 'Disarmament(I-MISC)', 'in(O)', 'Geneva(B-LOC)', ',(O)', 'saying(O)', 'the(O)', 'pact(O)', 'did(O)', 'not(O)', 'contain(O)', 'a(O)', 'clause(O)', 'committing(O)', 'the(O)', 'five(O)', 'declared(O)', 'nuclear(O)', 'powers(O)', 'to(O)', 'a(O)', 'timetable(O)', 'for(O)', 'nuclear(O)', 'disarmament(O)', '.(O)']","India(B-LOC) blocked(O) the(O) Comprehensive(B-MISC) Test(I-MISC) Ban(I-MISC) Treaty(I-MISC) ((O) CTBT(B-MISC) )(O) at(O) the(O) Conference(B-MISC) on(I-MISC) Disarmament(I-MISC) in(O) Geneva(B-LOC) ,(O) saying(O) the(O) pact(O) did(O) not(O) contain(O) a(O) clause(O) committing(O) the(O) five(O) declared(O) nuclear(O) powers(O) to(O) a(O) timetable(O) for(O) nuclear(O) disarmament(O) .(O)","Input: India blocked the Comprehensive Test Ban Treaty ( CTBT ) at the Conference on Disarmament in Geneva , saying the pact did not contain a clause committing the five declared nuclear powers to a timetable for nuclear disarmament .
Output: India(B-LOC) blocked(O) the(O) Comprehensive(B-MISC) Test(I-MISC) Ban(I-MISC) Treaty(I-MISC) ((O) CTBT(B-MISC) )(O) at(O) the(O) Conference(B-MISC) on(I-MISC) Disarmament(I-MISC) in(O) Geneva(B-LOC) ,(O) saying(O) the(O) pact(O) did(O) not(O) contain(O) a(O) clause(O) committing(O) the(O) five(O) declared(O) nuclear(O) powers(O) to(O) a(O) timetable(O) for(O) nuclear(O) disarmament(O) .(O)"
13812,['--' 'Singapore' 'Newsroom' '(' '+65-8703086' ')'],"['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O']",-- Singapore Newsroom ( +65-8703086 ),"['--(O)', 'Singapore(B-ORG)', 'Newsroom(I-ORG)', '((O)', '+65-8703086(O)', ')(O)']",--(O) Singapore(B-ORG) Newsroom(I-ORG) ((O) +65-8703086(O) )(O),"Input: -- Singapore Newsroom ( +65-8703086 )
Output: --(O) Singapore(B-ORG) Newsroom(I-ORG) ((O) +65-8703086(O) )(O)"
6671,['Artmedia' 'Petrzalka' '4' '1' '3' '0' '1' '0' '6'],"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Artmedia Petrzalka 4 1 3 0 1 0 6,"['Artmedia(B-ORG)', 'Petrzalka(I-ORG)', '4(O)', '1(O)', '3(O)', '0(O)', '1(O)', '0(O)', '6(O)']",Artmedia(B-ORG) Petrzalka(I-ORG) 4(O) 1(O) 3(O) 0(O) 1(O) 0(O) 6(O),"Input: Artmedia Petrzalka 4 1 3 0 1 0 6
Output: Artmedia(B-ORG) Petrzalka(I-ORG) 4(O) 1(O) 3(O) 0(O) 1(O) 0(O) 6(O)"
7615,"['Noranda' 'aluminum' ',' 'U.S.' 'Midwest' '(' 'effective' 'date:August'
 '1' ',' '1996' ')']","['B-ORG', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Noranda aluminum , U.S. Midwest ( effective date:August 1 , 1996 )","['Noranda(B-ORG)', 'aluminum(O)', ',(O)', 'U.S.(B-LOC)', 'Midwest(I-LOC)', '((O)', 'effective(O)', 'date:August(O)', '1(O)', ',(O)', '1996(O)', ')(O)']","Noranda(B-ORG) aluminum(O) ,(O) U.S.(B-LOC) Midwest(I-LOC) ((O) effective(O) date:August(O) 1(O) ,(O) 1996(O) )(O)","Input: Noranda aluminum , U.S. Midwest ( effective date:August 1 , 1996 )
Output: Noranda(B-ORG) aluminum(O) ,(O) U.S.(B-LOC) Midwest(I-LOC) ((O) effective(O) date:August(O) 1(O) ,(O) 1996(O) )(O)"
9011,"['Neither' 'Meri' 'nor' 'his' 'rival' 'Arnold' 'Ruutel' 'could' 'garner'
 'the' '68' 'votes' 'needed' 'from' 'the' '101' 'members' 'of'
 'parliament' 'to' 'become' 'president' '.']","['O', 'B-PER', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Neither Meri nor his rival Arnold Ruutel could garner the 68 votes needed from the 101 members of parliament to become president .,"['Neither(O)', 'Meri(B-PER)', 'nor(O)', 'his(O)', 'rival(O)', 'Arnold(B-PER)', 'Ruutel(I-PER)', 'could(O)', 'garner(O)', 'the(O)', '68(O)', 'votes(O)', 'needed(O)', 'from(O)', 'the(O)', '101(O)', 'members(O)', 'of(O)', 'parliament(O)', 'to(O)', 'become(O)', 'president(O)', '.(O)']",Neither(O) Meri(B-PER) nor(O) his(O) rival(O) Arnold(B-PER) Ruutel(I-PER) could(O) garner(O) the(O) 68(O) votes(O) needed(O) from(O) the(O) 101(O) members(O) of(O) parliament(O) to(O) become(O) president(O) .(O),"Input: Neither Meri nor his rival Arnold Ruutel could garner the 68 votes needed from the 101 members of parliament to become president .
Output: Neither(O) Meri(B-PER) nor(O) his(O) rival(O) Arnold(B-PER) Ruutel(I-PER) could(O) garner(O) the(O) 68(O) votes(O) needed(O) from(O) the(O) 101(O) members(O) of(O) parliament(O) to(O) become(O) president(O) .(O)"
2144,['Cincinnati' '3' 'ATLANTA' '2' '(' 'in' '13' ')'],"['B-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O']",Cincinnati 3 ATLANTA 2 ( in 13 ),"['Cincinnati(B-ORG)', '3(O)', 'ATLANTA(B-ORG)', '2(O)', '((O)', 'in(O)', '13(O)', ')(O)']",Cincinnati(B-ORG) 3(O) ATLANTA(B-ORG) 2(O) ((O) in(O) 13(O) )(O),"Input: Cincinnati 3 ATLANTA 2 ( in 13 )
Output: Cincinnati(B-ORG) 3(O) ATLANTA(B-ORG) 2(O) ((O) in(O) 13(O) )(O)"
7295,"['Ambassador' 'Robert' 'Frowick' ',' 'an' 'American' ',' 'heads' 'the'
 'OSCE' 'mission' 'in' 'Bosnia' '.']","['O', 'B-PER', 'I-PER', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-LOC', 'O']","Ambassador Robert Frowick , an American , heads the OSCE mission in Bosnia .","['Ambassador(O)', 'Robert(B-PER)', 'Frowick(I-PER)', ',(O)', 'an(O)', 'American(B-MISC)', ',(O)', 'heads(O)', 'the(O)', 'OSCE(B-ORG)', 'mission(O)', 'in(O)', 'Bosnia(B-LOC)', '.(O)']","Ambassador(O) Robert(B-PER) Frowick(I-PER) ,(O) an(O) American(B-MISC) ,(O) heads(O) the(O) OSCE(B-ORG) mission(O) in(O) Bosnia(B-LOC) .(O)","Input: Ambassador Robert Frowick , an American , heads the OSCE mission in Bosnia .
Output: Ambassador(O) Robert(B-PER) Frowick(I-PER) ,(O) an(O) American(B-MISC) ,(O) heads(O) the(O) OSCE(B-ORG) mission(O) in(O) Bosnia(B-LOC) .(O)"
12246,['1.' 'Sorensen' '11.20:33'],"['O', 'B-PER', 'O']",1. Sorensen 11.20:33,"['1.(O)', 'Sorensen(B-PER)', '11.20:33(O)']",1.(O) Sorensen(B-PER) 11.20:33(O),"Input: 1. Sorensen 11.20:33
Output: 1.(O) Sorensen(B-PER) 11.20:33(O)"
8349,['Ata-ur-Rehman' '2' '2' '2' '10' '10no' '-'],"['B-PER', 'O', 'O', 'O', 'O', 'O', 'O']",Ata-ur-Rehman 2 2 2 10 10no -,"['Ata-ur-Rehman(B-PER)', '2(O)', '2(O)', '2(O)', '10(O)', '10no(O)', '-(O)']",Ata-ur-Rehman(B-PER) 2(O) 2(O) 2(O) 10(O) 10no(O) -(O),"Input: Ata-ur-Rehman 2 2 2 10 10no -
Output: Ata-ur-Rehman(B-PER) 2(O) 2(O) 2(O) 10(O) 10no(O) -(O)"
8231,['Rotherham' '3' '0' '1' '2' '3' '5' '1'],"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Rotherham 3 0 1 2 3 5 1,"['Rotherham(B-ORG)', '3(O)', '0(O)', '1(O)', '2(O)', '3(O)', '5(O)', '1(O)']",Rotherham(B-ORG) 3(O) 0(O) 1(O) 2(O) 3(O) 5(O) 1(O),"Input: Rotherham 3 0 1 2 3 5 1
Output: Rotherham(B-ORG) 3(O) 0(O) 1(O) 2(O) 3(O) 5(O) 1(O)"
9766,['Hijacked' 'Sudan' 'plane' 'lands' 'at' 'a' 'London' 'airport' '.'],"['O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']",Hijacked Sudan plane lands at a London airport .,"['Hijacked(O)', 'Sudan(B-LOC)', 'plane(O)', 'lands(O)', 'at(O)', 'a(O)', 'London(B-LOC)', 'airport(O)', '.(O)']",Hijacked(O) Sudan(B-LOC) plane(O) lands(O) at(O) a(O) London(B-LOC) airport(O) .(O),"Input: Hijacked Sudan plane lands at a London airport .
Output: Hijacked(O) Sudan(B-LOC) plane(O) lands(O) at(O) a(O) London(B-LOC) airport(O) .(O)"
